platform,has_profile_pic,bio_length,username_randomness,followers,following,follower_following_ratio,account_age_days,posts,posts_per_day,caption_similarity_score,content_similarity_score,follow_unfollow_rate,spam_comments_rate,generic_comment_rate,suspicious_links_in_bio,verified,is_fake,username,username_length,digits_count,digit_ratio,special_char_count,repeat_char_count
X,1.0,,1.0,436.0,665.0,0.6546546546546547,960.0,,0.1935483870967742,0.689611019868291,0.85098785550868,41.0,177.0,77.0,0.0,0.0,0,ethan,5,0,0.0,0,0
Facebook,0.0,66.0,0.0,,679.0,0.6132352941176471,1840.0,184.0,0.0999456816947311,0.251371129240501,0.364325423366153,,81.0,70.0,,0.0,0,ali_5088,8,4,0.5,1,1
Facebook,0.0,249.0,1.0,361.0,,0.5231884057971015,278.0,212.0,0.7598566308243727,0.9665443904795376,0.3149659396398329,149.0,111.0,,,1.0,0,mina_3722,9,4,0.4444444444444444,1,1
,0.0,,0.0,402.0,701.0,0.5726495726495726,4221.0,215.0,0.0509237328280435,0.8223621190827128,0.8007311229423819,423.0,102.0,95.0,0.0,0.0,0,max,3,0,0.0,0,0
Instagram,0.0,117.0,0.0,420.0,,0.6306306306306306,3757.0,,0.0612027674294837,0.4311902554660379,0.9453642990898354,61.0,20.0,109.0,0.0,0.0,0,dmitri,6,0,0.0,0,0
,0.0,233.0,1.0,403.0,750.0,,1344.0,207.0,0.153903345724907,0.7843435171415962,0.7480450883519564,254.0,33.0,94.0,1.0,0.0,0,marco,5,0,0.0,0,0
Instagram,1.0,72.0,1.0,406.0,692.0,0.5858585858585859,4771.0,205.0,0.0429589270746018,0.4086556453619081,0.1738473129114323,130.0,,85.0,,,0,michael.2602,12,4,0.3333333333333333,1,0
Instagram,1.0,25.0,0.0,,657.0,0.6170212765957447,,186.0,0.2597765363128491,0.0746101587797478,0.3913782935910422,326.0,26.0,132.0,0.0,1.0,1,acc_vet0zbbq,12,1,0.08333333333333333,1,2
Instagram,0.0,147.0,1.0,414.0,700.0,0.5905848787446505,1506.0,201.0,0.1333775713337757,0.7067688730006054,0.7593985524347406,446.0,7.0,94.0,0.0,0.0,0,omar.5054,9,4,0.4444444444444444,1,0
X,1.0,191.0,0.0,461.0,710.0,,3922.0,210.0,0.0535304613815957,0.4046138330284405,0.9069258146705732,376.0,161.0,78.0,1.0,0.0,1,acc_xw4myvc2,12,2,0.1666666666666667,1,1
X,0.0,103.0,1.0,446.0,712.0,0.6255259467040674,2715.0,180.0,,0.9303198167838618,,19.0,17.0,144.0,0.0,0.0,0,ayanda.8012,11,4,0.3636363636363636,1,0
Instagram,1.0,9.0,0.0,410.0,704.0,0.5815602836879432,1348.0,200.0,0.1482579688658265,0.3065612143292866,0.5115609071381858,490.0,,36.0,,0.0,0,binta.7628,10,4,0.4,1,0
Facebook,1.0,210.0,1.0,393.0,675.0,0.5813609467455622,2443.0,224.0,0.0916530278232405,0.8433328214545933,0.8225248183419498,198.0,139.0,18.0,1.0,1.0,1,53buz9qn0l,10,4,0.4,0,0
Instagram,1.0,66.0,0.0,412.0,682.0,0.6032210834553441,4869.0,215.0,0.0441478439425051,0.6804378452067642,0.046631642777384,326.0,50.0,137.0,0.0,0.0,0,maria.8228,10,4,0.4,1,1
X,1.0,,1.0,403.0,708.0,0.5684062059238364,3961.0,,0.0489651691065118,,0.2858247497549679,220.0,190.0,43.0,,1.0,1,z2w75rfnmp,10,3,0.3,0,0
X,0.0,4.0,0.0,434.0,684.0,,1753.0,,0.1043329532497149,0.2918818770935555,,409.0,167.0,88.0,,0.0,0,carlos,6,0,0.0,0,0
Facebook,0.0,194.0,0.0,413.0,720.0,0.5728155339805825,,203.0,0.0809732748304746,0.4613454033186441,0.975523845281894,424.0,149.0,36.0,0.0,0.0,1,acc_j1uauxkq,12,1,0.08333333333333333,1,1
X,1.0,185.0,1.0,409.0,659.0,0.6196969696969697,1738.0,224.0,,0.8231290112354301,0.0033936482148605,130.0,,57.0,0.0,1.0,0,oliver,6,0,0.0,0,0
Instagram,1.0,26.0,1.0,389.0,765.0,0.5078328981723238,4170.0,207.0,,0.6438188191845334,0.3080207377625931,170.0,155.0,127.0,0.0,1.0,1,acc_hwo27hxh,12,2,0.1666666666666667,1,1
Facebook,0.0,,,376.0,687.0,0.5465116279069767,1109.0,201.0,0.1810810810810811,0.3599218994953346,,144.0,177.0,142.0,1.0,0.0,0,yusuf2144,9,4,0.4444444444444444,0,1
Instagram,1.0,112.0,0.0,391.0,726.0,0.5378266850068776,2680.0,197.0,0.0734800447594181,0.5119956257093,0.3066782350440112,487.0,46.0,147.0,,1.0,1,m628e7fxy1,10,5,0.5,0,0
Instagram,0.0,14.0,0.0,429.0,687.0,,1038.0,201.0,0.1934552454282964,,0.2250667658145768,339.0,55.0,140.0,0.0,0.0,0,ivan,4,0,0.0,0,0
Facebook,0.0,162.0,,402.0,695.0,,912.0,186.0,0.2037239868565169,0.7418479954138819,0.7300885114359835,353.0,159.0,147.0,1.0,0.0,0,ashley,6,0,0.0,0,0
Instagram,0.0,203.0,,428.0,700.0,,4890.0,187.0,0.0382334900838274,0.614522652780029,0.7453388929998653,180.0,138.0,42.0,0.0,1.0,1,user_762119,11,6,0.5454545454545454,1,1
X,1.0,104.0,,398.0,727.0,0.5467032967032966,2097.0,207.0,0.0986653956148713,0.8279113804335158,0.4721778826475085,435.0,148.0,,0.0,0.0,0,mia9429,7,4,0.5714285714285714,0,0
Instagram,0.0,180.0,0.0,393.0,660.0,0.594553706505295,3014.0,203.0,0.0673300165837479,0.4420303387721701,0.9469174698654234,160.0,,55.0,1.0,0.0,0,daniel_1249,11,4,0.3636363636363636,1,0
Facebook,,43.0,0.0,380.0,664.0,0.5714285714285714,359.0,192.0,0.5333333333333333,0.9500640046466854,0.2027070795418418,463.0,141.0,110.0,,,1,agvtsw3g3d,10,2,0.2,0,0
Facebook,0.0,25.0,1.0,415.0,704.0,0.5886524822695035,1077.0,186.0,0.1725417439703154,0.5520212286956921,0.9134158339795976,59.0,78.0,31.0,0.0,1.0,0,omar2160,8,4,0.5,0,0
Facebook,,174.0,0.0,384.0,709.0,0.5408450704225352,2104.0,193.0,0.0916864608076009,0.3268721496262885,,,,53.0,1.0,0.0,0,kojo.7245,9,4,0.4444444444444444,1,0
Instagram,1.0,161.0,1.0,389.0,678.0,0.572901325478645,4975.0,192.0,0.0385852090032154,,,67.0,99.0,60.0,1.0,0.0,0,tariq7419,9,4,0.4444444444444444,0,0
Facebook,1.0,,,405.0,721.0,,3528.0,,0.0629073391895721,,0.8069086197233739,439.0,,109.0,1.0,0.0,1,feva9n8x72,10,4,0.4,0,0
Facebook,0.0,94.0,1.0,367.0,666.0,0.5502248875562219,,189.0,0.08203125,0.5686383770365704,0.1332021764137538,360.0,184.0,110.0,1.0,1.0,0,anastasia.2195,14,4,0.2857142857142857,1,0
Instagram,0.0,177.0,1.0,394.0,689.0,0.5710144927536231,4101.0,192.0,0.0468064358849341,0.7032481387332442,,191.0,121.0,,0.0,0.0,0,fatima_9884,11,4,0.3636363636363636,1,1
X,1.0,83.0,1.0,,715.0,0.6047486033519553,,,0.1357409713574097,0.8751166929110733,0.929937203247406,487.0,6.0,146.0,1.0,0.0,1,bot_wmnom,9,0,0.0,1,0
Instagram,1.0,139.0,1.0,385.0,701.0,0.5484330484330484,1076.0,,0.170844939647168,0.9439608353238148,0.0947805078454117,224.0,38.0,68.0,0.0,1.0,1,txwfu8307,9,4,0.4444444444444444,0,0
Facebook,1.0,214.0,1.0,366.0,693.0,0.5273775216138329,4049.0,200.0,0.0493827160493827,0.1024538461811277,0.0040796068494046,391.0,184.0,,0.0,0.0,0,max.6806,8,4,0.5,1,0
Facebook,0.0,131.0,0.0,364.0,678.0,0.5360824742268041,329.0,220.0,0.6666666666666666,0.6009049859978148,0.389030491584902,,114.0,137.0,1.0,1.0,0,chen_8240,9,4,0.4444444444444444,1,0
Instagram,0.0,86.0,0.0,,700.0,0.5449358059914408,3233.0,222.0,0.0686456400742115,0.666589649163026,0.1038509744321277,160.0,,142.0,0.0,1.0,0,tao_7146,8,4,0.5,1,0
X,0.0,175.0,1.0,426.0,714.0,0.5958041958041959,3478.0,199.0,0.057200344926703,0.1720638169933588,,248.0,,1.0,1.0,0.0,0,olga2418,8,4,0.5,0,0
Facebook,0.0,182.0,0.0,382.0,643.0,0.593167701863354,1003.0,207.0,0.2061752988047809,0.545600680263415,0.9226935134429328,408.0,24.0,149.0,1.0,1.0,0,riya.8490,9,4,0.4444444444444444,1,0
Facebook,1.0,111.0,0.0,,674.0,,,193.0,0.0395491803278688,0.3348336355802751,0.4824263643564127,,30.0,111.0,1.0,,0,saif_415,8,3,0.375,1,0
Facebook,1.0,128.0,1.0,416.0,704.0,,577.0,170.0,0.2941176470588235,0.0774173319859133,0.4254715330100369,110.0,,98.0,1.0,,0,anna_2907,9,4,0.4444444444444444,1,1
Instagram,0.0,,0.0,,684.0,0.5708029197080292,327.0,,0.6036585365853658,0.0658659911671422,0.5390392769440919,390.0,,102.0,0.0,1.0,0,olga,4,0,0.0,0,0
,0.0,88.0,,415.0,730.0,0.5677154582763337,1528.0,197.0,0.1288423806409417,0.7592129804432501,0.2261946248449862,58.0,76.0,11.0,0.0,1.0,1,2oxenxcqyv,10,1,0.1,0,0
X,1.0,65.0,0.0,355.0,674.0,0.5259259259259259,2822.0,184.0,,0.6154554518720216,0.297965861420336,32.0,199.0,,1.0,1.0,1,user_365777,11,6,0.5454545454545454,1,1
Facebook,,157.0,1.0,428.0,752.0,0.5683930942895087,1466.0,,,0.7151216782303685,0.1009771704840047,40.0,136.0,44.0,1.0,0.0,1,acc_0suybr7g,12,2,0.1666666666666667,1,1
Facebook,0.0,130.0,1.0,438.0,680.0,0.6431718061674009,3226.0,192.0,0.0594979857452742,0.6852781545363933,,160.0,121.0,147.0,0.0,0.0,0,haruto.4141,11,4,0.3636363636363636,1,0
X,0.0,121.0,0.0,438.0,,0.6083333333333333,2282.0,,,0.1343122997791866,,28.0,7.0,6.0,0.0,1.0,0,rahul,5,0,0.0,0,0
Facebook,0.0,148.0,0.0,370.0,648.0,0.5701078582434514,4748.0,174.0,0.0366392924826279,0.1515652565237275,0.930223734391602,254.0,96.0,,,,1,acc_oged3e1l,12,2,0.1666666666666667,1,1
Instagram,0.0,216.0,1.0,394.0,704.0,0.5588652482269504,2381.0,211.0,0.0885810243492863,0.2524837242071165,0.7390731706267583,,18.0,69.0,1.0,1.0,1,rvn2f60fq5,10,4,0.4,0,0
Instagram,0.0,83.0,1.0,400.0,,0.5805515239477503,495.0,209.0,0.4213709677419355,0.3991005869646897,0.7230637335531866,422.0,,96.0,1.0,0.0,0,kojo.4590,9,4,0.4444444444444444,1,0
,1.0,176.0,1.0,449.0,697.0,0.6432664756446992,1139.0,199.0,0.1745614035087719,0.939176224937632,0.3079989620941021,184.0,8.0,52.0,0.0,0.0,1,qhercjnn6j,10,1,0.1,0,1
X,0.0,115.0,0.0,,704.0,0.6056737588652482,2417.0,212.0,0.0876757650951199,0.6738923613829444,0.8882932975100445,360.0,82.0,,,,1,sy5l1r8g32,10,5,0.5,0,0
Facebook,,213.0,0.0,400.0,714.0,0.5594405594405595,1357.0,194.0,0.1428571428571428,0.2551719344500346,0.9469556966799976,223.0,46.0,57.0,1.0,0.0,1,uznul2912,9,4,0.4444444444444444,0,0
Instagram,1.0,212.0,0.0,394.0,702.0,0.5604551920341394,1154.0,206.0,0.1783549783549783,0.0559841018273399,0.9322629365420372,356.0,173.0,68.0,0.0,1.0,1,acc_uohznugs,12,0,0.0,1,1
X,1.0,189.0,0.0,421.0,650.0,0.6466973886328725,3250.0,,0.0670562903721931,0.6842239308063731,0.038803026524385,491.0,89.0,,1.0,0.0,0,chris.2728,10,4,0.4,1,0
,1.0,224.0,1.0,401.0,704.0,0.5687943262411348,2143.0,,0.0988805970149253,0.6253184708160521,0.6043506363040215,220.0,0.0,42.0,1.0,1.0,0,marco4991,9,4,0.4444444444444444,0,1
X,0.0,115.0,1.0,359.0,676.0,0.5302806499261448,3389.0,220.0,0.0648967551622418,0.6757634183621369,0.643225105725295,319.0,130.0,61.0,0.0,0.0,1,acc_5lis4ce4,12,3,0.25,1,1
Instagram,1.0,,1.0,417.0,711.0,0.5856741573033708,1125.0,201.0,0.1785079928952042,0.2611796540585798,0.2950651602165035,85.0,161.0,54.0,0.0,0.0,1,acc_je5vlf26,12,3,0.25,1,1
Instagram,0.0,142.0,1.0,406.0,671.0,0.6041666666666666,802.0,174.0,,0.5169632172253633,,65.0,152.0,106.0,0.0,1.0,0,diego2282,9,4,0.4444444444444444,0,1
Instagram,0.0,249.0,0.0,426.0,655.0,0.649390243902439,2043.0,228.0,0.111545988258317,0.361702801391489,,113.0,,48.0,,0.0,0,alex,4,0,0.0,0,0
X,0.0,249.0,1.0,390.0,704.0,0.5531914893617021,208.0,205.0,0.9808612440191388,0.8176989389457452,0.2166116581810557,,,105.0,1.0,1.0,0,carlos,6,0,0.0,0,0
,1.0,109.0,1.0,379.0,731.0,0.51775956284153,2655.0,178.0,0.0670180722891566,0.0693966621186679,0.4841456504431918,264.0,122.0,77.0,0.0,0.0,1,bot_6c6a1,9,3,0.3333333333333333,1,0
Instagram,1.0,179.0,0.0,395.0,701.0,0.5626780626780626,,211.0,0.4451476793248945,0.2754417894416359,0.3231473797703434,284.0,145.0,118.0,0.0,0.0,1,acc_h6iwegb4,12,2,0.1666666666666667,1,1
X,1.0,206.0,0.0,401.0,720.0,,1639.0,192.0,0.1170731707317073,0.6029537441703691,0.9240294598699442,96.0,160.0,27.0,1.0,0.0,0,camila_9498,11,4,0.3636363636363636,1,0
Instagram,1.0,45.0,1.0,404.0,729.0,,136.0,174.0,1.27007299270073,0.2052237770740215,0.4400767313147727,329.0,136.0,56.0,0.0,1.0,0,valentina,9,0,0.0,0,0
Instagram,1.0,,0.0,,729.0,0.5315068493150685,4357.0,189.0,0.0433685176686553,0.6727134359728744,0.4101495546725834,123.0,134.0,119.0,0.0,0.0,0,arjun,5,0,0.0,0,0
Facebook,0.0,,1.0,416.0,710.0,0.5850914205344585,,,0.1945392491467577,0.136772503200153,0.6258621301085001,155.0,29.0,119.0,0.0,1.0,1,user_566651,11,6,0.5454545454545454,1,1
X,0.0,215.0,0.0,385.0,731.0,,,,,0.0228122918747031,0.0811146712511233,109.0,76.0,3.0,1.0,0.0,1,acc_ac76mapi,12,2,0.1666666666666667,1,1
Instagram,0.0,,0.0,400.0,702.0,0.5689900426742532,1437.0,193.0,0.1342141863699582,,0.7567329468165218,52.0,80.0,19.0,0.0,1.0,1,user_184781,11,6,0.5454545454545454,1,0
Instagram,0.0,121.0,1.0,,658.0,0.6206373292867982,3572.0,206.0,0.0576546319619367,0.3334444014072802,0.7683988218048714,173.0,12.0,116.0,1.0,1.0,0,ananya1623,10,4,0.4,0,0
X,1.0,132.0,0.0,413.0,732.0,0.5634379263301501,2149.0,168.0,0.0781395348837209,0.1568489830610323,0.4740258347276677,166.0,12.0,,0.0,1.0,0,noah.3897,9,4,0.4444444444444444,1,0
Facebook,1.0,69.0,1.0,398.0,751.0,0.5292553191489362,4243.0,202.0,0.0475966069745523,0.1727090257457998,0.9556979410004284,75.0,41.0,52.0,1.0,1.0,0,haruto_2838,11,4,0.3636363636363636,1,0
Facebook,0.0,112.0,0.0,397.0,740.0,0.5357624831309041,4813.0,201.0,0.0417532197756543,0.8858953940345649,0.5793391107957477,313.0,,38.0,1.0,0.0,0,kojo.9542,9,4,0.4444444444444444,1,0
Instagram,1.0,,0.0,,719.0,0.5791666666666667,507.0,188.0,0.3700787401574803,0.6544314061468122,0.6952364542449908,213.0,100.0,,0.0,1.0,1,tanvp3537,9,4,0.4444444444444444,0,0
X,1.0,111.0,0.0,402.0,664.0,0.6045112781954888,,188.0,0.0721135404679708,0.95634626659009,0.9243449555031013,181.0,,,1.0,1.0,1,bot_m19px,9,2,0.2222222222222222,1,0
Facebook,0.0,107.0,0.0,391.0,724.0,0.5393103448275862,,197.0,0.0825995807127882,0.8000403233779063,0.6663453434247923,,190.0,85.0,,,1,acc_wzg19hwx,12,2,0.1666666666666667,1,1
X,0.0,46.0,0.0,375.0,699.0,0.5357142857142857,,202.0,0.4519015659955257,,0.4318260077255471,44.0,106.0,98.0,0.0,1.0,1,acc_ooptuxqm,12,0,0.0,1,2
X,1.0,214.0,1.0,399.0,670.0,0.5946348733233979,2782.0,222.0,0.0797700323392023,0.4998206595750822,,423.0,196.0,117.0,1.0,0.0,0,ahmed3272,9,4,0.4444444444444444,0,0
Instagram,1.0,195.0,0.0,398.0,684.0,,444.0,178.0,0.4,,0.7282993156318094,,35.0,91.0,1.0,0.0,1,user_667957,11,6,0.5454545454545454,1,1
Facebook,0.0,90.0,1.0,417.0,704.0,0.5914893617021276,118.0,227.0,1.907563025210084,0.4126525384418517,0.9648660116010452,116.0,34.0,137.0,1.0,0.0,1,kc2xnv3dwn,10,2,0.2,0,0
Instagram,0.0,17.0,0.0,405.0,746.0,0.5421686746987951,1541.0,201.0,0.1303501945525292,0.8270004970323545,0.4702351235359938,,173.0,112.0,1.0,0.0,1,uv7npcedig,10,1,0.1,0,0
Facebook,0.0,148.0,1.0,421.0,699.0,0.6014285714285714,2771.0,177.0,0.0638528138528138,0.7577412916871228,0.3397686377882641,481.0,172.0,82.0,1.0,1.0,0,arjun_4830,10,4,0.4,1,0
Facebook,1.0,219.0,0.0,399.0,686.0,0.5807860262008734,567.0,223.0,0.3926056338028169,0.6784386255960511,0.5192594264137784,169.0,55.0,64.0,1.0,0.0,0,fatima,6,0,0.0,0,0
Facebook,0.0,226.0,1.0,394.0,703.0,0.5596590909090909,3603.0,207.0,0.0574361820199778,0.3297161859634566,0.7284372056846592,,86.0,0.0,1.0,1.0,0,yumi3579,8,4,0.5,0,0
Facebook,0.0,213.0,1.0,377.0,685.0,,1937.0,204.0,0.1052631578947368,0.6307116373085602,0.0006904744820492,,4.0,129.0,1.0,0.0,1,acc_271hyacn,12,3,0.25,1,1
Facebook,1.0,103.0,0.0,367.0,698.0,0.525035765379113,4184.0,210.0,0.050179211469534,,0.8872117227318536,,171.0,27.0,0.0,1.0,0,leo.4035,8,4,0.5,1,0
X,1.0,150.0,0.0,417.0,716.0,0.5815899581589958,1653.0,198.0,,0.4615428669259097,0.8863628596783218,430.0,120.0,83.0,0.0,0.0,0,suresh,6,0,0.0,0,0
Instagram,1.0,191.0,0.0,417.0,700.0,0.5948644793152639,4572.0,185.0,0.0404548436474961,0.9902463333834756,0.5412979336087088,,155.0,27.0,1.0,,1,bot_bntjv,9,0,0.0,1,0
X,1.0,,1.0,401.0,741.0,0.5404312668463612,4391.0,192.0,0.0437158469945355,0.5043978298304701,0.1223787661756079,499.0,86.0,123.0,,0.0,0,oliver.6510,11,4,0.3636363636363636,1,0
Facebook,1.0,39.0,1.0,394.0,734.0,,4816.0,184.0,0.038198048577953,0.031986205403667,0.6718057946136212,73.0,169.0,30.0,0.0,1.0,0,jose.3830,9,4,0.4444444444444444,1,0
Instagram,0.0,241.0,,410.0,736.0,0.5563093622795116,4782.0,181.0,0.0378423583524984,0.6264678690818941,,458.0,97.0,134.0,1.0,1.0,0,binta_3509,10,4,0.4,1,0
,0.0,137.0,0.0,402.0,661.0,0.6072507552870091,,189.0,0.0703125,0.7280108450276379,0.5075471514326807,148.0,158.0,71.0,1.0,1.0,1,acc_debutc1q,12,1,0.08333333333333333,1,1
,1.0,88.0,,385.0,714.0,0.5384615384615384,1204.0,190.0,0.1576763485477178,0.885183869316744,0.093629971981117,24.0,134.0,47.0,1.0,0.0,0,liwei.7737,10,4,0.4,1,1
X,1.0,179.0,1.0,417.0,666.0,0.6251874062968515,2938.0,220.0,0.0748553929908132,0.6326847267228269,0.5890653382975013,,6.0,25.0,0.0,1.0,1,nvgzo4450,9,4,0.4444444444444444,0,1
Instagram,1.0,240.0,,429.0,713.0,0.6008403361344538,406.0,205.0,0.5036855036855037,0.0194571171985088,0.3180693251179873,60.0,3.0,88.0,0.0,1.0,0,chris,5,0,0.0,0,0
Instagram,1.0,199.0,1.0,392.0,717.0,0.5459610027855153,3908.0,195.0,,0.119744335811192,0.8309914147375028,353.0,107.0,134.0,0.0,,1,acc_4rxkxs3j,12,2,0.1666666666666667,1,1
Instagram,1.0,246.0,0.0,398.0,722.0,0.5504840940525588,4215.0,207.0,0.0490986717267552,0.1612400491580137,0.7999461262084148,53.0,127.0,104.0,0.0,0.0,0,alex.9085,9,4,0.4444444444444444,1,0
Instagram,0.0,,0.0,390.0,681.0,0.5718475073313783,4080.0,191.0,0.0468022543494241,0.2112613530268436,0.998473875474441,222.0,31.0,56.0,1.0,0.0,0,noah2197,8,4,0.5,0,0
,0.0,60.0,0.0,409.0,,0.56884561891516,313.0,179.0,0.5700636942675159,0.7997768971550031,0.2575031747043648,218.0,27.0,114.0,1.0,1.0,1,2oya6d4j4d,10,4,0.4,0,0
Facebook,0.0,191.0,1.0,,711.0,0.5997191011235955,163.0,200.0,1.219512195121951,0.3097600500091715,0.0618010927795803,472.0,183.0,119.0,0.0,1.0,0,emily,5,0,0.0,0,0
Instagram,,4.0,1.0,380.0,704.0,0.5390070921985816,1529.0,189.0,0.1235294117647058,0.3123623227708606,0.4430032651488448,315.0,3.0,,0.0,1.0,0,kojo7340,8,4,0.5,0,0
Instagram,1.0,121.0,1.0,406.0,686.0,0.5909752547307132,4389.0,,,0.7555874409777282,,,108.0,81.0,0.0,1.0,0,priya_5320,10,4,0.4,1,0
X,0.0,236.0,1.0,386.0,,0.5538020086083214,4786.0,193.0,0.0403175266346354,0.412436574521356,0.1784997150657631,188.0,7.0,28.0,,1.0,1,acc_ppl5w6yx,12,2,0.1666666666666667,1,2
Instagram,1.0,180.0,0.0,,657.0,0.6261398176291794,1566.0,,0.1410338225909381,0.064639531953803,0.5973001413615524,31.0,141.0,149.0,0.0,0.0,0,fatima8191,10,4,0.4,0,0
,1.0,54.0,1.0,402.0,739.0,0.5432432432432432,4769.0,198.0,0.0415094339622641,0.585126445760635,0.5921308513442985,52.0,29.0,13.0,0.0,0.0,1,bot_qsp8g,9,1,0.1111111111111111,1,0
Facebook,1.0,36.0,0.0,416.0,709.0,0.5859154929577465,399.0,219.0,0.5475,0.13006768650465,0.0433274777296903,427.0,130.0,129.0,1.0,0.0,0,chen.2277,9,4,0.4444444444444444,1,2
Instagram,0.0,55.0,0.0,418.0,719.0,0.5805555555555556,3587.0,230.0,0.0641025641025641,0.5716642799691791,0.4429047514182787,138.0,129.0,70.0,,0.0,0,ahmed,5,0,0.0,0,0
X,1.0,,0.0,427.0,713.0,0.5980392156862745,1048.0,193.0,0.1839847473784556,,0.5302186928672417,373.0,9.0,124.0,0.0,,0,valentina,9,0,0.0,0,0
X,,236.0,1.0,,719.0,0.5847222222222223,1943.0,202.0,0.1039094650205761,0.9294896373272732,0.2680242378199866,46.0,69.0,78.0,0.0,,0,tao477,6,3,0.5,0,1
Facebook,0.0,101.0,,382.0,681.0,0.5601173020527859,,197.0,0.0628991060025542,0.0670526069492386,0.872043181875494,89.0,118.0,106.0,1.0,1.0,0,dmitri6492,10,4,0.4,0,0
,1.0,92.0,0.0,392.0,685.0,0.5714285714285714,2797.0,210.0,0.0750536097212294,0.3039665837624906,0.1610986476464219,315.0,70.0,97.0,1.0,0.0,0,anna1212,8,4,0.5,0,1
,1.0,196.0,1.0,399.0,728.0,0.5473251028806584,240.0,228.0,0.946058091286307,0.6524639830079667,0.2539018050062144,35.0,143.0,149.0,0.0,1.0,0,haruto,6,0,0.0,0,0
X,1.0,72.0,0.0,410.0,729.0,0.5616438356164384,2359.0,188.0,0.0796610169491525,0.3154530028447891,0.156994415032753,484.0,69.0,17.0,1.0,0.0,1,mzhdmxbfh9,10,1,0.1,0,0
Instagram,0.0,58.0,1.0,423.0,,,672.0,162.0,0.2407132243684992,0.4510256111930386,0.116546633870558,443.0,90.0,45.0,0.0,1.0,0,valentina_7652,14,4,0.2857142857142857,1,0
X,1.0,239.0,1.0,390.0,713.0,0.5462184873949579,2620.0,180.0,0.0686760778328882,0.020090862544296,0.8789791840071259,416.0,,81.0,0.0,1.0,0,sofia.4173,10,4,0.4,1,0
Instagram,0.0,1.0,1.0,375.0,646.0,0.5795981452859351,2462.0,209.0,,0.6934980061618401,0.2778591650699819,224.0,,122.0,1.0,1.0,1,1cepf7v6ba,10,3,0.3,0,0
X,1.0,192.0,0.0,376.0,671.0,0.5595238095238095,3394.0,189.0,,0.8832801315120128,0.7225240194678563,41.0,34.0,97.0,0.0,1.0,0,mina,4,0,0.0,0,0
Instagram,1.0,103.0,1.0,409.0,708.0,0.5768688293370945,402.0,188.0,0.4665012406947891,0.9768596478129548,0.4279823597252498,,123.0,45.0,1.0,0.0,0,layla,5,0,0.0,0,0
Facebook,0.0,187.0,1.0,400.0,675.0,0.591715976331361,2107.0,179.0,0.0849146110056926,,0.6358734807339168,268.0,111.0,102.0,1.0,0.0,1,zc20jp2ly7,10,4,0.4,0,0
Instagram,0.0,50.0,1.0,371.0,664.0,0.5578947368421052,4149.0,188.0,0.0453012048192771,0.0317762624238782,0.9281761961722094,397.0,101.0,36.0,,1.0,1,bot_pypux,9,0,0.0,1,0
Instagram,0.0,29.0,1.0,378.0,675.0,0.5591715976331361,1088.0,222.0,0.2038567493112947,0.6518539681768095,0.8446078670432494,185.0,176.0,,1.0,1.0,0,rahul,5,0,0.0,0,0
Facebook,0.0,,0.0,380.0,706.0,,1143.0,194.0,,0.4956592463138698,0.0689863924202378,370.0,129.0,103.0,1.0,1.0,1,jhiqk7690,9,4,0.4444444444444444,0,0
Instagram,0.0,219.0,1.0,394.0,708.0,0.5557122708039492,4382.0,196.0,0.0447182295231576,0.9378954932139152,0.8452025352792177,356.0,193.0,145.0,0.0,1.0,0,ahmed_5890,10,4,0.4,1,0
Facebook,0.0,107.0,0.0,,,0.5786435786435786,2066.0,198.0,0.0957910014513788,0.9021388646939852,,234.0,146.0,142.0,0.0,0.0,0,chen_4107,9,4,0.4444444444444444,1,0
Instagram,1.0,75.0,1.0,413.0,672.0,,3909.0,230.0,0.0588235294117647,0.9880461743822072,0.3501457268798853,121.0,196.0,121.0,1.0,0.0,0,layla_5160,10,4,0.4,1,0
X,1.0,166.0,0.0,418.0,662.0,0.6304675716440422,4256.0,202.0,0.0474512567535823,0.8619342242616826,0.6723879254616284,423.0,,93.0,,1.0,1,hkwkq1056,9,4,0.4444444444444444,0,0
X,0.0,89.0,1.0,391.0,703.0,0.5553977272727273,3960.0,186.0,0.0469578389295632,0.5468921338571506,,320.0,81.0,99.0,0.0,1.0,0,ethan_2607,10,4,0.4,1,0
Instagram,1.0,204.0,0.0,448.0,697.0,0.6418338108882522,142.0,187.0,1.307692307692308,0.7149005154101057,0.0941354975881374,388.0,103.0,27.0,,1.0,0,amina,5,0,0.0,0,0
Instagram,0.0,122.0,1.0,422.0,,0.5869262865090403,397.0,184.0,0.4623115577889447,0.96467723636654,0.7680770302502391,,40.0,14.0,1.0,1.0,0,sofia,5,0,0.0,0,0
Instagram,1.0,199.0,0.0,420.0,733.0,0.5722070844686649,2628.0,204.0,0.0775960441232407,0.5781167277665925,0.2035080307579554,116.0,55.0,127.0,0.0,1.0,0,kiran,5,0,0.0,0,0
X,1.0,190.0,0.0,380.0,743.0,0.510752688172043,4630.0,195.0,0.0421075361692938,0.8399791870122634,0.3801361228269988,465.0,54.0,42.0,1.0,1.0,0,jessica.9282,12,4,0.3333333333333333,1,1
,0.0,191.0,0.0,374.0,716.0,0.5216178521617852,1556.0,,0.1303789338471419,0.94220987612206,0.8738230162632499,428.0,158.0,32.0,0.0,,0,anastasia8196,13,4,0.3076923076923077,0,0
